entity,CM,ARR,CHD,VD,IHD,CCD,VOO,OTH
P52789,0.004764658302878343,3.298933990845121e-05,2.6911127256581555e-05,0.0,0.0040205444142181225,0.0,0.0,0.001446810940668788
Q8NF37,1.44703858368214e-05,0.0,2.7189515700467003e-05,0.0,1.1987676597807577e-05,0.0,0.0,0.0
Q8WYB5,0.0,0.0,0.00016291728731778444,0.0,0.0,0.0,0.0,0.0
P21589,0.0,0.0,0.0,0.0,1.1988176024040348e-05,0.0,0.0,0.0
P49908,0.0011601477156071226,0.0,0.0,0.0,7.178305500488614e-05,0.0,0.0,2.1090730842964014e-05
Q9UL17,2.892616538321156e-05,0.0,0.0,0.0,2.3963456518140447e-05,0.0,0.0,2.111562835449482e-05
Q99683,0.0008156478174617723,0.0,0.0,0.0,3.794652970379788e-05,0.0,0.0,0.00019566065208262152
P06276,0.006923486457531415,0.00913781702478545,0.0001575853603878128,0.000251070728310749,0.005145692637260983,0.009173102943277707,0.0,0.0020966457633076543
Q9UGI9,0.0,0.00023173478297002764,0.0,0.0,0.0,0.0006041107955551009,0.0,0.0
Q9GZN0,0.0,0.0,0.0,0.0,2.3964655752500606e-05,0.0,0.0,0.0
P09917,0.0012514950542818054,0.00020834520375605247,2.6879296038272748e-05,0.0004957968474700196,0.008109821856360385,0.0,0.0013040905488168972,6.613914638388804e-05
P9WJH7,4.584691821346992e-05,0.0,2.7186910237688287e-05,4.3334055292078955e-05,1.1986527866600925e-05,0.0,0.0,2.111403478375813e-05
P01236,0.016465193254348687,0.0034791506559582767,0.0021953435183723587,0.00154917151816803,0.0022173495083441797,0.007735289431592173,0.0,0.010051359098092755
Q6GTX8,0.0,0.0,0.0,0.0,5.9824087394804415e-05,0.0,0.0,0.0
Q08722,0.0016661311575279444,0.0,2.711475378078743e-05,0.0,0.0009766265966299362,0.0,0.0,0.00013328740823163963
Q6ZNE5,1.4469811197837093e-05,0.0,0.0,0.0,1.198720055063219e-05,0.0,0.0,6.689981552452329e-05
Q9UGU0,1.4469202943377056e-05,6.65888627365381e-05,5.433093927777415e-05,0.0,0.0,0.0,0.0,0.0
O60313,0.006556967822124974,0.0,0.0,0.0002558932696807913,0.0027262494067080497,0.0,0.0,0.000857118129105676
P01116-1,0.0014472458044997713,0.0,0.021302506230673666,0.003309699427775905,0.00034794190009399955,0.0,0.00011116880378517117,0.00036838555121525854
O43914,6.870364255151968e-05,0.00016588301224521677,0.0,0.00020554606534655334,0.00011960688941055796,0.0,0.00011416339194517164,0.0
Q13951,1.4470952768120735e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P11586,0.0,0.0,0.00018938787471865892,0.0,0.0,0.0,0.0,0.0
P30968,0.0,3.3328361043494875e-05,0.0,0.0,0.0,8.76651099302472e-05,0.0,0.0
